robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
4,False,False,0.0018020946105169252,0.0018020946105169252,False,False,False,False
4,False,False,0.0017956451131148337,0.0017956451131148337,False,False,False,False
4,False,False,0.0017892414569201057,0.0017892414569201057,False,False,False,False
4,False,False,0.001782883156607784,0.001782883156607784,False,False,False,False
4,False,False,0.0017765697336558754,0.0017765697336558754,False,False,False,False
4,False,False,0.001770300716226992,0.001770300716226992,False,False,False,False
4,False,False,0.0017640756390524396,0.0017640756390524396,False,False,False,False
4,False,False,0.0017578940433187072,0.0017578940433187072,False,False,False,False
4,False,False,0.0017517554765562901,0.0017517554765562901,False,False,False,False
4,False,False,0.0017456594925307968,0.0017456594925307968,False,False,False,False
4,False,False,0.0017396056511362814,0.0017396056511362814,False,False,False,False
4,False,False,0.001733593518290752,0.001733593518290752,False,False,False,False
4,False,False,0.0017276226658338035,0.0017276226658338035,False,False,False,False
4,False,False,0.0017216926714263196,0.0017216926714263196,False,False,False,False
4,False,False,0.0017158031184522048,0.0017158031184522048,False,False,False,False
4,False,False,0.0017099535959220888,0.0017099535959220888,False,False,False,False
4,False,False,0.001704143698378967,0.001704143698378967,False,False,False,False
4,False,False,0.0016983730258057221,0.0016983730258057221,False,False,False,False
4,False,False,0.0016926411835344929,0.0016926411835344929,False,False,False,False
4,False,False,0.001686947782157839,0.001686947782157839,False,False,False,False
4,False,False,0.001681292437441669,0.001681292437441669,False,False,False,False
4,False,False,0.0016756747702398826,0.0016756747702398826,False,False,False,False
4,False,False,0.001670291077124748,0.001670291077124748,False,False,False,False
4,False,False,0.0016649404801438986,0.0016649404801438986,False,False,False,False
4,False,False,0.0016596226888084846,0.0016596226888084846,False,False,False,False
4,False,False,0.0016543374158335012,0.0016543374158335012,False,False,False,False
4,False,False,0.00164908437709696,0.00164908437709696,False,False,False,False
4,False,False,0.0016438632915996138,0.0016438632915996138,False,False,False,False
4,False,False,0.0016386738814252277,0.0016386738814252277,False,False,False,False
4,False,False,0.0016335158717013891,0.0016335158717013891,False,False,False,False
4,False,False,0.0016283889905608505,0.0016283889905608505,False,False,False,False
4,False,False,0.0016232929691034007,0.0016232929691034007,False,False,False,False
4,False,False,0.0016182275413582504,0.0016182275413582504,False,False,False,False
4,False,False,0.0016131924442469355,0.0016131924442469355,False,False,False,False
4,False,False,0.0016081874175467227,0.0016081874175467227,False,False,False,False
4,False,False,0.0016032122038545163,0.0016032122038545163,False,False,False,False
4,False,False,0.001598266548551257,0.001598266548551257,False,False,False,False
